p_id,agent_type,sex,age,day,day_hour,tick,act,h3_cell,grade,wfh,homeschool_virtual
2015000000253-1885903,student__lf_elig,male,16.0,sun,05-06,149,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,06-07,150,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,07-08,151,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,08-09,152,change_transp,88269698d9fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,09-10,153,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,10-11,154,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,11-12,155,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,12-13,156,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,13-14,157,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,14-15,158,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,15-16,159,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,16-17,160,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,17-18,161,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,18-19,162,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,19-20,163,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,20-21,164,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,21-22,165,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,22-23,166,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885903,student__lf_elig,male,16.0,sun,23-24,167,home,8826969897fffff,k12pub_10th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,00-01,0,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,01-02,1,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,02-03,2,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,03-04,3,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,04-05,4,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,05-06,5,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,06-07,6,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,07-08,7,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,08-09,8,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,09-10,9,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,10-11,10,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,11-12,11,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,12-13,12,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,13-14,13,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,14-15,14,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,15-16,15,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,16-17,16,leisure,8826968109fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,17-18,17,leisure,8826968109fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,18-19,18,visit_friends_relatives,8826968155fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,19-20,19,visit_friends_relatives,8826968155fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,20-21,20,visit_friends_relatives,8826968155fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,21-22,21,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,22-23,22,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,mon,23-24,23,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,00-01,24,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,01-02,25,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,02-03,26,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,03-04,27,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,04-05,28,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,05-06,29,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,06-07,30,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,07-08,31,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,08-09,32,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,09-10,33,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,10-11,34,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,11-12,35,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,12-13,36,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,13-14,37,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,14-15,38,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,15-16,39,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,16-17,40,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,17-18,41,religious_community,8826968151fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,18-19,42,religious_community,8826968151fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,19-20,43,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,20-21,44,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,21-22,45,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,22-23,46,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,tue,23-24,47,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,00-01,48,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,01-02,49,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,02-03,50,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,03-04,51,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,04-05,52,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,05-06,53,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,06-07,54,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,07-08,55,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,08-09,56,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,09-10,57,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,10-11,58,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,11-12,59,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,12-13,60,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,13-14,61,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,14-15,62,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,15-16,63,services,8826968141fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,16-17,64,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,17-18,65,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,18-19,66,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,19-20,67,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,20-21,68,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,21-22,69,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,22-23,70,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,wed,23-24,71,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,00-01,72,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,01-02,73,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,02-03,74,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,03-04,75,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,04-05,76,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,05-06,77,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,06-07,78,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,07-08,79,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,08-09,80,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,09-10,81,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,10-11,82,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,11-12,83,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,12-13,84,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,13-14,85,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,14-15,86,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,15-16,87,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,16-17,88,meals,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,17-18,89,exercise,8826968321fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,18-19,90,meals,8826968321fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,19-20,91,meals,8826968321fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,20-21,92,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,21-22,93,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,22-23,94,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,thu,23-24,95,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,00-01,96,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,01-02,97,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,02-03,98,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,03-04,99,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,04-05,100,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,05-06,101,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,06-07,102,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,07-08,103,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,08-09,104,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,09-10,105,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,10-11,106,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,11-12,107,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,12-13,108,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,13-14,109,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,14-15,110,school,8826969893fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,15-16,111,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,16-17,112,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,17-18,113,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,18-19,114,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,19-20,115,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,20-21,116,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,21-22,117,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,22-23,118,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,fri,23-24,119,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,00-01,120,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,01-02,121,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,02-03,122,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,03-04,123,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,04-05,124,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,05-06,125,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,06-07,126,leisure,882696814dfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,07-08,127,leisure,882696814dfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,08-09,128,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,09-10,129,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,10-11,130,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,11-12,131,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,12-13,132,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,13-14,133,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,14-15,134,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,15-16,135,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,16-17,136,leisure,8826968323fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,17-18,137,leisure,882696832bfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,18-19,138,leisure,882696832bfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,19-20,139,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,20-21,140,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,21-22,141,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,22-23,142,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sat,23-24,143,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,00-01,144,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,01-02,145,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,02-03,146,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,03-04,147,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,04-05,148,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,05-06,149,religious_community,882696989bfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,06-07,150,religious_community,882696989bfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,07-08,151,meals,882696832dfffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,08-09,152,leisure,8826968329fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,09-10,153,leisure,8826968329fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,10-11,154,leisure,8826968329fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,11-12,155,exercise,8826968329fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,12-13,156,exercise,8826968329fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,13-14,157,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,14-15,158,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,15-16,159,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,16-17,160,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,17-18,161,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,18-19,162,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,19-20,163,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,20-21,164,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,21-22,165,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,22-23,166,home,8826969897fffff,k12pub_8th,False,False
2015000000253-1885904,student__age10_15,male,13.0,sun,23-24,167,home,8826969897fffff,k12pub_8th,False,False
2015000000253-2721501,retired,male,83.0,mon,00-01,0,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,01-02,1,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,02-03,2,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,03-04,3,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,04-05,4,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,05-06,5,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,06-07,6,exercise,882696811dfffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,07-08,7,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,08-09,8,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,09-10,9,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,10-11,10,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,11-12,11,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,12-13,12,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,13-14,13,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,14-15,14,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,15-16,15,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,16-17,16,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,17-18,17,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,18-19,18,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,19-20,19,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,20-21,20,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,21-22,21,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,22-23,22,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,mon,23-24,23,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,00-01,24,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,01-02,25,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,02-03,26,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,03-04,27,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,04-05,28,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,05-06,29,volunteer,88269681cdfffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,06-07,30,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,07-08,31,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,08-09,32,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,09-10,33,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,10-11,34,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,11-12,35,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,12-13,36,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,13-14,37,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,14-15,38,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,15-16,39,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,16-17,40,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,17-18,41,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,18-19,42,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,19-20,43,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,20-21,44,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,21-22,45,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,22-23,46,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,tue,23-24,47,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,00-01,48,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,01-02,49,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,02-03,50,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,03-04,51,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,04-05,52,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,05-06,53,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,06-07,54,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,07-08,55,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,08-09,56,change_transp,8826968021fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,09-10,57,change_transp,8826968023fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,10-11,58,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,11-12,59,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,12-13,60,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,13-14,61,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,14-15,62,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,15-16,63,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,16-17,64,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,17-18,65,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,18-19,66,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,19-20,67,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,20-21,68,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,21-22,69,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,22-23,70,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,wed,23-24,71,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,00-01,72,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,01-02,73,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,02-03,74,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,03-04,75,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,04-05,76,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,05-06,77,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,06-07,78,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,07-08,79,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,08-09,80,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,09-10,81,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,10-11,82,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,11-12,83,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,12-13,84,home,8826968117fffff,,False,False
2015000000253-2721501,retired,male,83.0,thu,13-14,85,home,8826968117fffff,,False,False
